id,nib,mitra,kategori_mitra,badan_mitra,kriteria_mitra,klasifikasi_mitra,klbi,tanggal_pendirian,alamat,negara_mitra,provinsi_mitra,kabupaten_kota_mitra,email,telepon,kodepos,website,logo,profil,sub_kategori_mitra
94bfaaeb,,UNIVERSITAS ISLAM NEGERI KIAI HAJI ACHMAD SIDDIQ JEMBER (UIN KHAS JEMBER),"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",,,,,,"Jalan Mataram Nomor 1 Mangli, Kecamatan Kaliwates, Jember, Jawa Timur 68136",INDONESIA,Jawa Timur,Jember,layanankerjasama@uinkhas.ac.id,085236865802,,https://uinkhas.ac.id/,T_mitra_Images/94bfaaeb.logo.044912.png,"UIN Kiai Haji Achmad Siddiq Jember (UIN KHAS) adalah Perguruan Tinggi Keagamaan Islam Negeri yang berada di bawah naungan Kementerian Agama. Kampus ini menyelenggarakan pendidikan akademik dalam rumpun ilmu agama Islam serta ilmu pengetahuan umum lainnya, dengan visi mengintegrasikan keilmuan Islam dan sains guna mencetak sumber daya manusia yang berkualitas dan berkarakter (Profil dirangkum berdasarkan deskripsi kategori mitra dalam dokumen dan informasi umum lembaga)",
e6b8fc05,,RW 03 KELURAHAN BANSIR LAUT,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,"Sekretariat RW 03, Kelurahan Bansir Laut, Kecamatan Pontianak Tenggara, Kota Pontianak, Kalimantan Barat",INDONESIA,Kalimantan Barat,Kota Pontianak,,0895619813567,,,T_mitra_Images/e6b8fc05.logo.063549.png,"RW 03 Kelurahan Bansir Laut adalah unit administratif kemasyarakatan tingkat lokal yang berlokasi di Kecamatan Pontianak Tenggara. Lembaga ini berfungsi sebagai koordinator pelayanan sosial dan pemerintahan bagi warga setempat, serta berperan aktif sebagai mitra strategis pemerintah dan institusi pendidikan dalam menggerakkan partisipasi masyarakat untuk program-program pembangunan lingkungan, kesehatan, dan pemberdayaan warga di wilayah pemukiman Bansir Laut (Profil dirangkum berdasarkan konteks dokumen)",
b72a7523,,PT PEGADAIAN KANTOR AREA PONTIANAK,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,"Jl. Hos Cokroaminoto No.264, Kelurahan Darat Sekip, Kec. Pontianak Kota, Kota Pontianak 78243, Kalimantan Barat",INDONESIA,Kalimantan Barat,Kota Pontianak,area.pontianak@pegadaian.co.id,(0561) 762002,,https://sahabat.pegadaian.co.id/cabang/kalimantan-barat/kota-pontianak ,T_mitra_Images/b72a7523.logo.082146.jpg,"Kantor Pegadaian di Kota Pontianak, khususnya yang beroperasi sebagai Kantor Area di Jalan Hos Cokroaminoto No. 264, adalah pusat koordinasi bagi seluruh unit Pegadaian di Kalimantan Barat dan merupakan bagian integral dari Holding Ultra Mikro di bawah naungan BRI. Kantor ini menyediakan beragam solusi keuangan bagi masyarakat dan pelaku UMKM lokal, mencakup layanan utama seperti gadai konvensional (emas, elektronik, kendaraan) dan syariah, investasi melalui Tabungan Emas dan cicilan emas batangan, serta berbagai layanan pembiayaan modal kerja dan pembayaran tagihan harian, dengan visi menjadi agen inklusi keuangan terdepan di wilayah tersebut.",
463f0c53,,PT GARUDA INDONESIA (PERSERO) Tbk. CABANG PONTIANAK,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,Jalan Rahadi Usman No. 8A,INDONESIA,Kalimantan Barat,Kota Pontianak,customer@garuda-indonesia.com,08115741441,,https://www.instagram.com/garudaindonesia.pontianak/,T_mitra_Images/463f0c53.logo.024723.png,"PT Garuda Indonesia (Persero) Tbk adalah maskapai penerbangan nasional Indonesia berstatus BUMN yang melayani rute domestik dan internasional dengan konsep layanan penuh (full-service). Sebagai pemegang kode saham GIAA, perusahaan ini mengoperasikan berbagai anak usaha strategis seperti Citilink untuk segmen berbiaya rendah dan GMF AeroAsia untuk pemeliharaan pesawat. Saat ini, Garuda tengah fokus memperkuat struktur permodalan melalui rencana rights issue serta melakukan pembenahan kualitas layanan guna meningkatkan kembali daya saingnya di kancah global.",BUMN
b04652dc,,JURUSAN TEKNIK SIPIL,,,,,,,,INDONESIA,,,,,,,,,
74876776,,JURUSAN ARSITEKTUR,,,,,,,,INDONESIA,,,,,,,,,
a472807f,,JURUSAN TEKNOLOGI PERTANIAN,,,,,,,,INDONESIA,,,,,,,,,
14035572,,JURUSAN ADMINISTRASI BISNIS,,,,,,,,INDONESIA,,,,,,,,,
2947333c,,JURUSAN TEKNIK ELEKTRO,,,,,,,,INDONESIA,,,,,,,,,
27fcbf89,,JURUSAN TEKNIK MESIN,,,,,,,,INDONESIA,,,,,,,,,
c8222e62,,JURUSAN ILMU KELAUTAN DAN PERIKANAN,,,,,,,,INDONESIA,,,,,,,,,
ec5f1486,,JURUSAN AKUNTANSI,,,,,,,,INDONESIA,,,,,,,,,
a4751d7b,,UPA BAHASA,,,,,,,,INDONESIA,,,,,,,,,
6c240442,,PT TRANS HYBRID COMMUNICATION,Perusahaan teknologi global,,,,,,"Komplek Ruko Megamall, Jl. Jenderal Ahmad Yani No.12 Blok C, Parit Tokaya, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78124",INDONESIA,Kalimantan Barat,Kota Pontianak,ratih.agusti@transhybrid.net.id,0895332313670,,https://transhybrid.co.id/id,T_mitra_Images/6c240442.logo.093225.png,"PT Trans Hybrid Communication adalah perusahaan PMA yang berdiri sejak 2006, berfokus sebagai penyedia layanan internet (NAP) dan solusi teknologi informasi dan komunikasi (TIK) terkemuka di Indonesia.",
e22116ad,,KOPERASI MULTI PIHAK ZONA GEN-Z BERKARYA,Lainnya,,,,,,"Jalan Tanjung Raya II Gg. Suka Aman No. 17,  RT/RW 001/005, Parit Mayor, Pontianak Timur",INDONESIA,Kalimantan Barat,Kota Pontianak,genzberkarya02@gmail.com,081649367476,,,T_mitra_Images/e22116ad.logo.025636.jpg,Kami adalah koperasi Zona G Berkarya merupakan koperasi dalam bidang produsen atau produksi yang menjadi kegiatan usaha kami. Kami beranggotakan para generasi Z yang ingin berdikari dan memiliki usaha melalui Koperasi.,KOPERASI
cb6feedb,,PT NEW KALBAR PROCESSOR,,,,,,,,INDONESIA,,,,,,,,,
2e36e42a,,STIKES PANCA BHAKTI PONTIANAK,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",,,,,,"Jlalan Arteri Supadio / Ayani II, Komplek STIKES Panca Bhakti Pontianak, Kubu Raya, Kalimantan Barat",INDONESIA,Kalimantan Barat,Kubu Raya,stikespancabhaktipontianak@gmail.com,082350131717,,https://stipaba.ac.id/,T_mitra_Images/2e36e42a.logo.060707.png,"STIKes Panca Bhakti Pontianak (STIPABA) adalah institusi pendidikan tinggi swasta di Kabupaten Kubu Raya, Kalimantan Barat, yang telah meraih akreditasi institusi peringkat ""Baik Sekali"" dari BAN-PT. Sekolah tinggi ini memiliki keunggulan akademis yang signifikan, di mana Program Studi S1 Administrasi Kesehatan telah tersertifikasi dengan akreditasi Unggul, didampingi oleh Program Studi D3 Kebidanan yang berfokus pada asuhan komunitas. Berlokasi strategis di Jalan Arteri Supadio, kampus ini menyediakan fasilitas penunjang modern seperti laboratorium terpadu dan perpustakaan untuk mencetak tenaga kesehatan profesional yang kompeten dan siap kerja di wilayah Kalimantan Barat maupun nasional.",STIKES
091e676e,,GLOBAL NETWORK PROFESSIONAL (GNPRO),"Lembaga riset pemerintah, swasta, nasional, maupun internasional",,,,,,"No. 18, 4th Floor, Fubei St, North District, Tainan City, 704",TAIWAN,,,info@gnpro.org,,,https://www.gnpro.org/,T_mitra_Images/091e676e.logo.064742.png,"Global Network Professional is a collaborative platform uniting scientists, innovators, educators, and professionals worldwide. Discover programs, publications, research, innovation, events, and professional opportunities in one elegant portal designed for global collaboration.",
